timestamp,index,name,utilization.gpu [%],utilization.memory [%],memory.used [MiB],memory.free [MiB],memory.total [MiB],power.draw [W],temperature.gpu
2024/01/26 03:00:00.000,1,NVIDIA A100-SXM4-40GB,16.7 %,13.3 %,7511 MiB,33025 MiB,40536 MiB,116.74 W,43
2024/01/26 03:00:00.000,2,NVIDIA V100-SXM2-32GB,11.5 %,9.2 %,3526 MiB,37010 MiB,40536 MiB,74.40 W,41
2024/01/26 03:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1892 MiB,38644 MiB,40536 MiB,50.10 W,36
2024/01/26 04:00:00.000,0,NVIDIA A100-SXM4-40GB,10.7 %,8.6 %,3118 MiB,37418 MiB,40536 MiB,96.52 W,40
2024/01/26 04:00:00.000,1,NVIDIA A100-SXM4-40GB,10.4 %,8.3 %,5642 MiB,34894 MiB,40536 MiB,95.26 W,40
2024/01/26 04:00:00.000,2,NVIDIA V100-SXM2-32GB,11.4 %,9.1 %,5599 MiB,34937 MiB,40536 MiB,74.08 W,41
2024/01/26 04:00:00.000,3,NVIDIA V100-SXM2-32GB,8.1 %,6.5 %,3815 MiB,36721 MiB,40536 MiB,65.60 W,39
2024/01/26 05:00:00.000,0,NVIDIA A100-SXM4-40GB,9.4 %,7.5 %,4581 MiB,35955 MiB,40536 MiB,91.87 W,40
2024/01/26 05:00:00.000,1,NVIDIA A100-SXM4-40GB,5.9 %,4.7 %,3980 MiB,36556 MiB,40536 MiB,79.90 W,38
2024/01/26 05:00:00.000,2,NVIDIA V100-SXM2-32GB,6.1 %,4.8 %,3394 MiB,37142 MiB,40536 MiB,60.46 W,38
2024/01/26 05:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,50.10 W,36
2024/01/26 06:00:00.000,0,NVIDIA A100-SXM4-40GB,14.8 %,11.8 %,6267 MiB,34269 MiB,40536 MiB,110.30 W,42
2024/01/26 06:00:00.000,1,NVIDIA A100-SXM4-40GB,3.0 %,2.4 %,3030 MiB,37506 MiB,40536 MiB,70.24 W,37
2024/01/26 06:00:00.000,2,NVIDIA V100-SXM2-32GB,5.2 %,4.1 %,1258 MiB,39278 MiB,40536 MiB,58.18 W,38
2024/01/26 06:00:00.000,3,NVIDIA V100-SXM2-32GB,2.4 %,1.9 %,1210 MiB,39326 MiB,40536 MiB,51.03 W,36
2024/01/26 07:00:00.000,0,NVIDIA A100-SXM4-40GB,5.1 %,4.1 %,1216 MiB,39320 MiB,40536 MiB,77.30 W,38
2024/01/26 07:00:00.000,1,NVIDIA A100-SXM4-40GB,6.0 %,4.8 %,1845 MiB,38691 MiB,40536 MiB,80.55 W,38
2024/01/26 07:00:00.000,2,NVIDIA V100-SXM2-32GB,4.0 %,3.2 %,3904 MiB,36632 MiB,40536 MiB,55.30 W,37
2024/01/26 07:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,390 MiB,40146 MiB,40536 MiB,50.10 W,36
2024/01/26 08:00:00.000,0,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,821 MiB,39715 MiB,40536 MiB,66.80 W,36
2024/01/26 08:00:00.000,1,NVIDIA A100-SXM4-40GB,3.7 %,3.0 %,2061 MiB,38475 MiB,40536 MiB,72.55 W,37
2024/01/26 08:00:00.000,2,NVIDIA V100-SXM2-32GB,10.4 %,8.3 %,4047 MiB,36489 MiB,40536 MiB,71.48 W,40
2024/01/26 08:00:00.000,3,NVIDIA V100-SXM2-32GB,3.1 %,2.5 %,1492 MiB,39044 MiB,40536 MiB,52.95 W,37
2024/01/26 09:00:00.000,0,NVIDIA A100-SXM4-40GB,76.3 %,61.0 %,30944 MiB,9592 MiB,40536 MiB,319.41 W,73
2024/01/26 09:00:00.000,1,NVIDIA A100-SXM4-40GB,70.8 %,56.6 %,28038 MiB,12498 MiB,40536 MiB,300.73 W,70
2024/01/26 09:00:00.000,2,NVIDIA V100-SXM2-32GB,53.3 %,42.7 %,20635 MiB,19901 MiB,40536 MiB,180.96 W,62
2024/01/26 09:00:00.000,3,NVIDIA V100-SXM2-32GB,11.8 %,9.4 %,3184 MiB,37352 MiB,40536 MiB,75.09 W,41
2024/01/26 10:00:00.000,0,NVIDIA A100-SXM4-40GB,68.1 %,54.5 %,26136 MiB,14400 MiB,40536 MiB,291.55 W,69
2024/01/26 10:00:00.000,1,NVIDIA A100-SXM4-40GB,71.3 %,57.1 %,27668 MiB,12868 MiB,40536 MiB,302.49 W,71
2024/01/26 10:00:00.000,2,NVIDIA V100-SXM2-32GB,44.3 %,35.4 %,16437 MiB,24099 MiB,40536 MiB,157.84 W,57
2024/01/26 10:00:00.000,3,NVIDIA V100-SXM2-32GB,7.3 %,5.9 %,2885 MiB,37651 MiB,40536 MiB,63.67 W,39
2024/01/26 11:00:00.000,0,NVIDIA A100-SXM4-40GB,80.8 %,64.7 %,31571 MiB,8965 MiB,40536 MiB,334.77 W,75
2024/01/26 11:00:00.000,1,NVIDIA A100-SXM4-40GB,72.8 %,58.2 %,28668 MiB,11868 MiB,40536 MiB,307.46 W,71
2024/01/26 11:00:00.000,2,NVIDIA V100-SXM2-32GB,36.4 %,29.1 %,14156 MiB,26380 MiB,40536 MiB,137.79 W,53
2024/01/26 11:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1821 MiB,38715 MiB,40536 MiB,50.10 W,36
2024/01/26 12:00:00.000,0,NVIDIA A100-SXM4-40GB,70.0 %,56.0 %,27382 MiB,13154 MiB,40536 MiB,298.06 W,70
2024/01/26 12:00:00.000,1,NVIDIA A100-SXM4-40GB,76.1 %,60.9 %,29533 MiB,11003 MiB,40536 MiB,318.73 W,73
2024/01/26 12:00:00.000,2,NVIDIA V100-SXM2-32GB,41.7 %,33.4 %,18997 MiB,21539 MiB,40536 MiB,151.43 W,56
2024/01/26 12:00:00.000,3,NVIDIA V100-SXM2-32GB,5.4 %,4.3 %,2201 MiB,38335 MiB,40536 MiB,58.72 W,38
2024/01/26 13:00:00.000,0,NVIDIA A100-SXM4-40GB,64.3 %,51.4 %,25941 MiB,14595 MiB,40536 MiB,278.47 W,67
2024/01/26 13:00:00.000,1,NVIDIA A100-SXM4-40GB,69.7 %,55.8 %,28260 MiB,12276 MiB,40536 MiB,296.94 W,70
2024/01/26 13:00:00.000,2,NVIDIA V100-SXM2-32GB,51.1 %,40.9 %,20562 MiB,19974 MiB,40536 MiB,175.29 W,61
2024/01/26 13:00:00.000,3,NVIDIA V100-SXM2-32GB,12.5 %,10.0 %,5471 MiB,35065 MiB,40536 MiB,76.94 W,41
2024/01/26 14:00:00.000,0,NVIDIA A100-SXM4-40GB,82.5 %,66.0 %,34196 MiB,6340 MiB,40536 MiB,340.55 W,76
2024/01/26 14:00:00.000,1,NVIDIA A100-SXM4-40GB,62.3 %,49.9 %,24034 MiB,16502 MiB,40536 MiB,271.96 W,66
2024/01/26 14:00:00.000,2,NVIDIA V100-SXM2-32GB,35.8 %,28.7 %,17113 MiB,23423 MiB,40536 MiB,136.40 W,53
2024/01/26 14:00:00.000,3,NVIDIA V100-SXM2-32GB,15.4 %,12.3 %,5145 MiB,35391 MiB,40536 MiB,84.18 W,43
2024/01/26 15:00:00.000,0,NVIDIA A100-SXM4-40GB,74.1 %,59.3 %,28397 MiB,12139 MiB,40536 MiB,311.96 W,72
2024/01/26 15:00:00.000,1,NVIDIA A100-SXM4-40GB,65.6 %,52.5 %,26082 MiB,14454 MiB,40536 MiB,283.10 W,68
2024/01/26 15:00:00.000,2,NVIDIA V100-SXM2-32GB,42.1 %,33.7 %,15792 MiB,24744 MiB,40536 MiB,152.44 W,56
2024/01/26 15:00:00.000,3,NVIDIA V100-SXM2-32GB,13.2 %,10.5 %,4408 MiB,36128 MiB,40536 MiB,78.61 W,42
2024/01/26 16:00:00.000,0,NVIDIA A100-SXM4-40GB,69.6 %,55.7 %,26768 MiB,13768 MiB,40536 MiB,296.70 W,70
2024/01/26 16:00:00.000,1,NVIDIA A100-SXM4-40GB,70.2 %,56.1 %,26910 MiB,13626 MiB,40536 MiB,298.56 W,70
2024/01/26 16:00:00.000,2,NVIDIA V100-SXM2-32GB,46.2 %,36.9 %,16813 MiB,23723 MiB,40536 MiB,162.69 W,58
2024/01/26 16:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,50.10 W,36
2024/01/26 17:00:00.000,0,NVIDIA A100-SXM4-40GB,82.0 %,65.6 %,33145 MiB,7391 MiB,40536 MiB,338.79 W,76
2024/01/26 17:00:00.000,1,NVIDIA A100-SXM4-40GB,68.8 %,55.1 %,26826 MiB,13710 MiB,40536 MiB,293.97 W,69
2024/01/26 17:00:00.000,2,NVIDIA V100-SXM2-32GB,30.6 %,24.5 %,11875 MiB,28661 MiB,40536 MiB,122.99 W,50
2024/01/26 17:00:00.000,3,NVIDIA V100-SXM2-32GB,7.5 %,6.0 %,4116 MiB,36420 MiB,40536 MiB,64.21 W,39
2024/01/26 18:00:00.000,0,NVIDIA A100-SXM4-40GB,10.3 %,8.2 %,2632 MiB,37904 MiB,40536 MiB,94.88 W,40
2024/01/26 18:00:00.000,1,NVIDIA A100-SXM4-40GB,8.9 %,7.1 %,2863 MiB,37673 MiB,40536 MiB,90.22 W,39
2024/01/26 18:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,50.10 W,36
2024/01/26 18:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,765 MiB,39771 MiB,40536 MiB,50.10 W,36
2024/01/26 19:00:00.000,0,NVIDIA A100-SXM4-40GB,8.2 %,6.6 %,3486 MiB,37050 MiB,40536 MiB,87.94 W,39
2024/01/26 19:00:00.000,1,NVIDIA A100-SXM4-40GB,15.8 %,12.6 %,5635 MiB,34901 MiB,40536 MiB,113.72 W,43
2024/01/26 19:00:00.000,2,NVIDIA V100-SXM2-32GB,10.9 %,8.7 %,3732 MiB,36804 MiB,40536 MiB,72.87 W,40
2024/01/26 19:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1686 MiB,38850 MiB,40536 MiB,50.10 W,36
2024/01/26 20:00:00.000,0,NVIDIA A100-SXM4-40GB,4.3 %,3.5 %,0 MiB,40536 MiB,40536 MiB,74.68 W,37
2024/01/26 20:00:00.000,1,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,560 MiB,39976 MiB,40536 MiB,66.80 W,36
2024/01/26 20:00:00.000,2,NVIDIA V100-SXM2-32GB,13.1 %,10.4 %,5803 MiB,34733 MiB,40536 MiB,78.29 W,42
2024/01/26 20:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,50.10 W,36
2024/01/26 21:00:00.000,0,NVIDIA A100-SXM4-40GB,6.4 %,5.1 %,3143 MiB,37393 MiB,40536 MiB,81.72 W,38
2024/01/26 21:00:00.000,1,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,197 MiB,40339 MiB,40536 MiB,66.80 W,36
2024/01/26 21:00:00.000,2,NVIDIA V100-SXM2-32GB,15.4 %,12.3 %,5071 MiB,35465 MiB,40536 MiB,84.24 W,43
2024/01/26 21:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,678 MiB,39858 MiB,40536 MiB,50.10 W,36
2024/01/26 22:00:00.000,0,NVIDIA A100-SXM4-40GB,11.0 %,8.8 %,3633 MiB,36903 MiB,40536 MiB,97.49 W,41
2024/01/26 22:00:00.000,1,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,96 MiB,40440 MiB,40536 MiB,66.80 W,36
2024/01/26 22:00:00.000,2,NVIDIA V100-SXM2-32GB,7.0 %,5.6 %,3617 MiB,36919 MiB,40536 MiB,62.77 W,38
2024/01/26 22:00:00.000,3,NVIDIA V100-SXM2-32GB,9.8 %,7.8 %,4273 MiB,36263 MiB,40536 MiB,69.95 W,40
2024/01/26 23:00:00.000,0,NVIDIA A100-SXM4-40GB,2.8 %,2.3 %,871 MiB,39665 MiB,40536 MiB,69.64 W,36
2024/01/26 23:00:00.000,1,NVIDIA A100-SXM4-40GB,3.7 %,2.9 %,3141 MiB,37395 MiB,40536 MiB,72.50 W,37
2024/01/26 23:00:00.000,2,NVIDIA V100-SXM2-32GB,9.9 %,7.9 %,4869 MiB,35667 MiB,40536 MiB,70.17 W,40
2024/01/26 23:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1039 MiB,39497 MiB,40536 MiB,50.10 W,36
2024/01/27 00:00:00.000,0,NVIDIA A100-SXM4-40GB,4.7 %,3.8 %,469 MiB,40067 MiB,40536 MiB,76.14 W,37
2024/01/27 00:00:00.000,1,NVIDIA A100-SXM4-40GB,5.7 %,4.6 %,1367 MiB,39169 MiB,40536 MiB,79.34 W,38
2024/01/27 00:00:00.000,2,NVIDIA V100-SXM2-32GB,8.1 %,6.5 %,4232 MiB,36304 MiB,40536 MiB,65.73 W,39
2024/01/27 00:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,469 MiB,40067 MiB,40536 MiB,50.10 W,36
2024/01/27 01:00:00.000,0,NVIDIA A100-SXM4-40GB,6.5 %,5.2 %,2298 MiB,38238 MiB,40536 MiB,81.96 W,38
2024/01/27 01:00:00.000,1,NVIDIA A100-SXM4-40GB,5.8 %,4.7 %,1983 MiB,38553 MiB,40536 MiB,79.87 W,38
2024/01/27 01:00:00.000,2,NVIDIA V100-SXM2-32GB,7.6 %,6.1 %,3443 MiB,37093 MiB,40536 MiB,64.39 W,39
2024/01/27 01:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1481 MiB,39055 MiB,40536 MiB,50.10 W,36
2024/01/27 02:00:00.000,0,NVIDIA A100-SXM4-40GB,7.7 %,6.2 %,3414 MiB,37122 MiB,40536 MiB,86.23 W,39
2024/01/27 02:00:00.000,1,NVIDIA A100-SXM4-40GB,4.0 %,3.2 %,2706 MiB,37830 MiB,40536 MiB,73.58 W,37
2024/01/27 02:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1876 MiB,38660 MiB,40536 MiB,50.10 W,36
2024/01/27 02:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,971 MiB,39565 MiB,40536 MiB,50.10 W,36
2024/01/27 03:00:00.000,0,NVIDIA A100-SXM4-40GB,4.7 %,3.7 %,530 MiB,40006 MiB,40536 MiB,75.93 W,37
2024/01/27 03:00:00.000,1,NVIDIA A100-SXM4-40GB,10.7 %,8.6 %,5002 MiB,35534 MiB,40536 MiB,96.42 W,40
2024/01/27 03:00:00.000,2,NVIDIA V100-SXM2-32GB,4.6 %,3.7 %,447 MiB,40089 MiB,40536 MiB,56.74 W,37
2024/01/27 03:00:00.000,3,NVIDIA V100-SXM2-32GB,6.8 %,5.4 %,2027 MiB,38509 MiB,40536 MiB,62.23 W,38
2024/01/27 04:00:00.000,0,NVIDIA A100-SXM4-40GB,6.8 %,5.4 %,2446 MiB,38090 MiB,40536 MiB,82.96 W,38
2024/01/27 04:00:00.000,1,NVIDIA A100-SXM4-40GB,4.7 %,3.7 %,2423 MiB,38113 MiB,40536 MiB,75.85 W,37
2024/01/27 04:00:00.000,2,NVIDIA V100-SXM2-32GB,13.9 %,11.1 %,6137 MiB,34399 MiB,40536 MiB,80.34 W,42
2024/01/27 04:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,610 MiB,39926 MiB,40536 MiB,50.10 W,36
2024/01/27 05:00:00.000,0,NVIDIA A100-SXM4-40GB,8.2 %,6.5 %,2975 MiB,37561 MiB,40536 MiB,87.78 W,39
2024/01/27 05:00:00.000,1,NVIDIA A100-SXM4-40GB,5.1 %,4.0 %,1879 MiB,38657 MiB,40536 MiB,77.19 W,38
2024/01/27 05:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1069 MiB,39467 MiB,40536 MiB,50.10 W,36
2024/01/27 05:00:00.000,3,NVIDIA V100-SXM2-32GB,5.5 %,4.4 %,2910 MiB,37626 MiB,40536 MiB,58.92 W,38
2024/01/27 06:00:00.000,0,NVIDIA A100-SXM4-40GB,8.6 %,6.9 %,4158 MiB,36378 MiB,40536 MiB,89.28 W,39
2024/01/27 06:00:00.000,1,NVIDIA A100-SXM4-40GB,5.0 %,4.0 %,2295 MiB,38241 MiB,40536 MiB,76.98 W,37
2024/01/27 06:00:00.000,2,NVIDIA V100-SXM2-32GB,2.5 %,2.0 %,0 MiB,40536 MiB,40536 MiB,51.47 W,36
2024/01/27 06:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,972 MiB,39564 MiB,40536 MiB,50.10 W,36
2024/01/27 07:00:00.000,0,NVIDIA A100-SXM4-40GB,2.6 %,2.1 %,922 MiB,39614 MiB,40536 MiB,68.79 W,36
2024/01/27 07:00:00.000,1,NVIDIA A100-SXM4-40GB,4.2 %,3.3 %,710 MiB,39826 MiB,40536 MiB,74.21 W,37
2024/01/27 07:00:00.000,2,NVIDIA V100-SXM2-32GB,11.9 %,9.5 %,4045 MiB,36491 MiB,40536 MiB,75.27 W,41
2024/01/27 07:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1123 MiB,39413 MiB,40536 MiB,50.10 W,36
2024/01/27 08:00:00.000,0,NVIDIA A100-SXM4-40GB,11.0 %,8.8 %,3107 MiB,37429 MiB,40536 MiB,97.53 W,41
2024/01/27 08:00:00.000,1,NVIDIA A100-SXM4-40GB,13.8 %,11.1 %,4859 MiB,35677 MiB,40536 MiB,107.04 W,42
2024/01/27 08:00:00.000,2,NVIDIA V100-SXM2-32GB,2.2 %,1.8 %,73 MiB,40463 MiB,40536 MiB,50.64 W,36
2024/01/27 08:00:00.000,3,NVIDIA V100-SXM2-32GB,6.6 %,5.3 %,2283 MiB,38253 MiB,40536 MiB,61.84 W,38
2024/01/27 09:00:00.000,0,NVIDIA A100-SXM4-40GB,6.6 %,5.3 %,4233 MiB,36303 MiB,40536 MiB,82.42 W,38
2024/01/27 09:00:00.000,1,NVIDIA A100-SXM4-40GB,4.1 %,3.3 %,523 MiB,40013 MiB,40536 MiB,74.06 W,37
2024/01/27 09:00:00.000,2,NVIDIA V100-SXM2-32GB,4.3 %,3.4 %,1567 MiB,38969 MiB,40536 MiB,55.85 W,37
2024/01/27 09:00:00.000,3,NVIDIA V100-SXM2-32GB,3.2 %,2.6 %,1640 MiB,38896 MiB,40536 MiB,53.19 W,37
2024/01/27 10:00:00.000,0,NVIDIA A100-SXM4-40GB,5.6 %,4.5 %,3463 MiB,37073 MiB,40536 MiB,79.11 W,38
2024/01/27 10:00:00.000,1,NVIDIA A100-SXM4-40GB,4.2 %,3.4 %,2436 MiB,38100 MiB,40536 MiB,74.27 W,37
2024/01/27 10:00:00.000,2,NVIDIA V100-SXM2-32GB,8.8 %,7.0 %,2653 MiB,37883 MiB,40536 MiB,67.47 W,39
2024/01/27 10:00:00.000,3,NVIDIA V100-SXM2-32GB,7.3 %,5.8 %,836 MiB,39700 MiB,40536 MiB,63.64 W,39
2024/01/27 11:00:00.000,0,NVIDIA A100-SXM4-40GB,16.1 %,12.9 %,7229 MiB,33307 MiB,40536 MiB,114.63 W,43
2024/01/27 11:00:00.000,1,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,426 MiB,40110 MiB,40536 MiB,66.80 W,36
2024/01/27 11:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,362 MiB,40174 MiB,40536 MiB,50.10 W,36
2024/01/27 11:00:00.000,3,NVIDIA V100-SXM2-32GB,7.1 %,5.7 %,1676 MiB,38860 MiB,40536 MiB,63.07 W,39
2024/01/27 12:00:00.000,0,NVIDIA A100-SXM4-40GB,12.4 %,10.0 %,6849 MiB,33687 MiB,40536 MiB,102.30 W,41
2024/01/27 12:00:00.000,1,NVIDIA A100-SXM4-40GB,5.5 %,4.4 %,1915 MiB,38621 MiB,40536 MiB,78.83 W,38
2024/01/27 12:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,812 MiB,39724 MiB,40536 MiB,50.10 W,36
2024/01/27 12:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,787 MiB,39749 MiB,40536 MiB,50.10 W,36
2024/01/27 13:00:00.000,0,NVIDIA A100-SXM4-40GB,14.1 %,11.3 %,5267 MiB,35269 MiB,40536 MiB,107.98 W,42
2024/01/27 13:00:00.000,1,NVIDIA A100-SXM4-40GB,6.3 %,5.0 %,1221 MiB,39315 MiB,40536 MiB,81.29 W,38
2024/01/27 13:00:00.000,2,NVIDIA V100-SXM2-32GB,2.8 %,2.3 %,683 MiB,39853 MiB,40536 MiB,52.22 W,36
2024/01/27 13:00:00.000,3,NVIDIA V100-SXM2-32GB,9.7 %,7.7 %,2663 MiB,37873 MiB,40536 MiB,69.64 W,40
2024/01/27 14:00:00.000,0,NVIDIA A100-SXM4-40GB,5.6 %,4.5 %,2630 MiB,37906 MiB,40536 MiB,79.02 W,38
2024/01/27 14:00:00.000,1,NVIDIA A100-SXM4-40GB,12.5 %,10.0 %,5952 MiB,34584 MiB,40536 MiB,102.63 W,41
2024/01/27 14:00:00.000,2,NVIDIA V100-SXM2-32GB,4.2 %,3.3 %,0 MiB,40536 MiB,40536 MiB,55.61 W,37
2024/01/27 14:00:00.000,3,NVIDIA V100-SXM2-32GB,3.6 %,2.9 %,1278 MiB,39258 MiB,40536 MiB,54.29 W,37
2024/01/27 15:00:00.000,0,NVIDIA A100-SXM4-40GB,12.9 %,10.3 %,5166 MiB,35370 MiB,40536 MiB,103.77 W,41
2024/01/27 15:00:00.000,1,NVIDIA A100-SXM4-40GB,4.8 %,3.9 %,1680 MiB,38856 MiB,40536 MiB,76.42 W,37
2024/01/27 15:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,474 MiB,40062 MiB,40536 MiB,50.10 W,36
2024/01/27 15:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1869 MiB,38667 MiB,40536 MiB,50.10 W,36
2024/01/27 16:00:00.000,0,NVIDIA A100-SXM4-40GB,11.9 %,9.5 %,3487 MiB,37049 MiB,40536 MiB,100.42 W,41
2024/01/27 16:00:00.000,1,NVIDIA A100-SXM4-40GB,12.2 %,9.7 %,5464 MiB,35072 MiB,40536 MiB,101.43 W,41
2024/01/27 16:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,2490 MiB,38046 MiB,40536 MiB,50.10 W,36
2024/01/27 16:00:00.000,3,NVIDIA V100-SXM2-32GB,9.1 %,7.3 %,2198 MiB,38338 MiB,40536 MiB,68.21 W,40
2024/01/27 17:00:00.000,0,NVIDIA A100-SXM4-40GB,5.5 %,4.4 %,3761 MiB,36775 MiB,40536 MiB,78.80 W,38
2024/01/27 17:00:00.000,1,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,819 MiB,39717 MiB,40536 MiB,66.80 W,36
2024/01/27 17:00:00.000,2,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,108 MiB,40428 MiB,40536 MiB,50.10 W,36
2024/01/27 17:00:00.000,3,NVIDIA V100-SXM2-32GB,6.3 %,5.1 %,2173 MiB,38363 MiB,40536 MiB,61.16 W,38
2024/01/27 18:00:00.000,0,NVIDIA A100-SXM4-40GB,4.2 %,3.4 %,416 MiB,40120 MiB,40536 MiB,74.38 W,37
2024/01/27 18:00:00.000,1,NVIDIA A100-SXM4-40GB,9.0 %,7.2 %,3830 MiB,36706 MiB,40536 MiB,90.62 W,40
2024/01/27 18:00:00.000,2,NVIDIA V100-SXM2-32GB,7.5 %,6.0 %,0 MiB,40536 MiB,40536 MiB,64.16 W,39
2024/01/27 18:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1873 MiB,38663 MiB,40536 MiB,50.10 W,36
2024/01/27 19:00:00.000,0,NVIDIA A100-SXM4-40GB,6.2 %,5.0 %,1043 MiB,39493 MiB,40536 MiB,81.18 W,38
2024/01/27 19:00:00.000,1,NVIDIA A100-SXM4-40GB,5.0 %,4.0 %,2613 MiB,37923 MiB,40536 MiB,76.88 W,37
2024/01/27 19:00:00.000,2,NVIDIA V100-SXM2-32GB,10.1 %,8.1 %,4026 MiB,36510 MiB,40536 MiB,70.69 W,40
2024/01/27 19:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,1441 MiB,39095 MiB,40536 MiB,50.10 W,36
2024/01/27 20:00:00.000,0,NVIDIA A100-SXM4-40GB,10.2 %,8.2 %,4475 MiB,36061 MiB,40536 MiB,94.81 W,40
2024/01/27 20:00:00.000,1,NVIDIA A100-SXM4-40GB,10.0 %,8.0 %,4432 MiB,36104 MiB,40536 MiB,94.00 W,40
2024/01/27 20:00:00.000,2,NVIDIA V100-SXM2-32GB,6.2 %,5.0 %,4323 MiB,36213 MiB,40536 MiB,60.85 W,38
2024/01/27 20:00:00.000,3,NVIDIA V100-SXM2-32GB,4.6 %,3.7 %,923 MiB,39613 MiB,40536 MiB,56.70 W,37
2024/01/27 21:00:00.000,0,NVIDIA A100-SXM4-40GB,14.6 %,11.7 %,5663 MiB,34873 MiB,40536 MiB,109.76 W,42
2024/01/27 21:00:00.000,1,NVIDIA A100-SXM4-40GB,10.7 %,8.6 %,3797 MiB,36739 MiB,40536 MiB,96.41 W,40
2024/01/27 21:00:00.000,2,NVIDIA V100-SXM2-32GB,13.2 %,10.6 %,4872 MiB,35664 MiB,40536 MiB,78.70 W,42
2024/01/27 21:00:00.000,3,NVIDIA V100-SXM2-32GB,3.2 %,2.5 %,872 MiB,39664 MiB,40536 MiB,53.07 W,37
2024/01/27 22:00:00.000,0,NVIDIA A100-SXM4-40GB,13.8 %,11.0 %,5545 MiB,34991 MiB,40536 MiB,106.94 W,42
2024/01/27 22:00:00.000,1,NVIDIA A100-SXM4-40GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,66.80 W,36
2024/01/27 22:00:00.000,2,NVIDIA V100-SXM2-32GB,4.3 %,3.4 %,2947 MiB,37589 MiB,40536 MiB,55.84 W,37
2024/01/27 22:00:00.000,3,NVIDIA V100-SXM2-32GB,7.7 %,6.2 %,2462 MiB,38074 MiB,40536 MiB,64.60 W,39
2024/01/27 23:00:00.000,0,NVIDIA A100-SXM4-40GB,9.1 %,7.3 %,3366 MiB,37170 MiB,40536 MiB,90.85 W,40
2024/01/27 23:00:00.000,1,NVIDIA A100-SXM4-40GB,7.8 %,6.2 %,1631 MiB,38905 MiB,40536 MiB,86.42 W,39
2024/01/27 23:00:00.000,2,NVIDIA V100-SXM2-32GB,8.7 %,6.9 %,2956 MiB,37580 MiB,40536 MiB,67.09 W,39
2024/01/27 23:00:00.000,3,NVIDIA V100-SXM2-32GB,3.1 %,2.5 %,560 MiB,39976 MiB,40536 MiB,52.90 W,37
2024/01/28 00:00:00.000,0,NVIDIA A100-SXM4-40GB,3.4 %,2.7 %,1229 MiB,39307 MiB,40536 MiB,71.43 W,37
2024/01/28 00:00:00.000,1,NVIDIA A100-SXM4-40GB,10.5 %,8.4 %,4527 MiB,36009 MiB,40536 MiB,95.73 W,40
2024/01/28 00:00:00.000,2,NVIDIA V100-SXM2-32GB,11.0 %,8.8 %,4685 MiB,35851 MiB,40536 MiB,72.95 W,40
2024/01/28 00:00:00.000,3,NVIDIA V100-SXM2-32GB,2.0 %,1.6 %,0 MiB,40536 MiB,40536 MiB,50.10 W,36
